Year	DoY	Hour	NEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
2023	97	6.5	-0.41	-4.69	-7.42	34.3	23.63	21.3	70.81	8.49	0.07
2023	97	7.0	-0.31	57.64	-13.83	56.71	23.12	21.29	78.82	5.98	0.21
2023	97	7.5	-1.58	53.03	-1.31	73.8	23.28	21.18	85.57	4.11	0.27
2023	97	8.0	-2.85	161.54	39.75	89.85	23.76	21.1	86.81	3.87	0.44
2023	97	8.5	-5.97	126.19	49.4	240.54	24.35	21.1	81.23	5.7	0.43
2023	97	9.0	-9.1	-9999	104.4	443.02	24.97	21.18	77.86	6.98	0.59
2023	97	9.5	-14.31	-9999	45.75	541.87	25.31	21.28	74.88	8.08	0.65
2023	97	10.0	-19.53	-9999	213.44	744.67	26.14	21.54	69.66	10.25	0.67
2023	97	10.5	-13.31	-9999	219.64	830.99	26.75	21.66	63.29	12.86	0.53
2023	97	11.0	-14.56	354.28	208.73	835.6	26.8	21.88	61.76	13.44	0.61
2023	97	11.5	-13.44	282.31	253.18	579.11	26.62	22.18	68.85	10.82	0.63
2023	97	12.0	-7.27	242.71	66.62	361.15	26.2	22.38	70.91	9.87	0.63
2023	97	12.5	-9.35	268.36	112.18	480.92	26.15	22.51	70.42	10.0	0.52
2023	97	13.0	-9.47	248.88	120.25	590.04	25.85	22.61	73.51	8.8	0.56
2023	97	13.5	-13.66	263.79	158.23	575.79	26.25	22.67	72.69	9.29	0.53
2023	97	14.0	-9.28	225.46	86.04	539.89	26.46	22.77	70.37	10.2	0.55
2023	97	14.5	-11.61	236.76	181.55	548.54	26.64	22.83	69.61	10.58	0.66
2023	97	15.0	-12.81	248.05	134.93	485.79	26.53	22.83	70.84	10.08	0.84
2023	97	15.5	-9.49	199.58	88.3	271.09	26.22	22.8	72.18	9.45	0.68
2023	97	16.0	-8.1	172.62	66.63	423.26	26.09	22.81	71.54	9.59	0.46
2023	97	16.5	-4.45	84.76	44.97	174.1	25.74	22.9	74.3	8.48	0.58
2023	97	17.0	-4.22	77.93	18.52	195.92	25.21	22.88	77.63	7.15	0.48
2023	97	17.5	4.03	12.06	12.27	68.74	24.41	22.83	85.22	4.51	0.45
2023	97	18.0	7.64	23.33	1.12	7.57	23.42	22.83	90.53	2.72	0.46
2023	97	18.5	11.26	-9999	-10.02	0.28	22.61	22.76	95.11	1.34	0.45
2023	97	19.0	14.87	-9999	-7.49	0.0	21.97	22.73	97.0	0.79	0.39
2023	97	19.5	5.47	-9999	-4.92	0.0	21.67	22.67	97.63	0.61	0.26
2023	97	20.0	4.03	-9999	-3.13	0.0	21.42	22.66	97.19	0.71	0.2
2023	97	20.5	9.15	-9999	-4.7	0.0	21.13	22.57	98.46	0.39	0.19
2023	97	21.0	8.98	2.33	-7.67	0.0	20.83	22.53	98.73	0.31	0.25
2023	97	21.5	9.35	9.86	5.46	0.0	20.62	22.5	98.99	0.25	0.26
2023	97	22.0	5.73	5.45	-2.14	0.0	20.38	22.5	98.99	0.24	0.19
2023	97	22.5	13.38	13.04	4.38	0.0	20.19	22.42	98.95	0.25	0.18
2023	97	23.0	0.53	8.93	-4.88	0.0	20.28	22.3	97.09	0.69	0.11
2023	97	23.5	10.46	9.9	-17.21	0.0	20.18	22.23	97.23	0.65	0.19
2023	98	0.0	10.86	5.46	2.3	0.0	19.87	22.23	99.44	0.13	0.28
2023	98	0.5	3.14	-4.01	-6.7	0.0	19.77	22.16	99.61	0.09	0.22
2023	98	1.0	1.22	-3.89	-6.54	0.0	19.71	22.13	99.56	0.1	0.18
2023	98	1.5	4.93	-3.77	-6.39	0.0	19.46	22.07	99.59	0.09	0.21
2023	98	2.0	12.02	-0.8	-8.09	0.0	19.27	22.05	99.72	0.06	0.24
2023	98	2.5	9.26	2.17	-1.43	0.0	19.16	21.93	99.8	0.04	0.17
2023	98	3.0	7.56	4.88	4.06	0.0	18.96	21.87	99.84	0.03	0.2
2023	98	3.5	9.55	6.55	1.85	0.0	18.81	21.87	99.89	0.02	0.22
2023	98	4.0	5.87	-6.47	-4.43	0.0	19.04	21.81	99.93	0.01	0.17
2023	98	4.5	10.67	4.41	3.51	0.0	19.05	21.79	99.96	0.01	0.23
2023	98	5.0	8.54	4.61	0.59	0.0	18.9	21.71	99.97	0.01	0.26
2023	98	5.5	6.4	4.82	-2.34	0.17	18.73	21.66	99.98	0.0	0.21
2023	98	6.0	6.01	2.99	-2.85	6.95	18.66	21.6	100.0	0.0	0.28
2023	98	6.5	4.72	8.33	7.43	35.8	18.64	21.57	99.98	0.0	0.2
2023	98	7.0	-0.61	13.68	15.17	71.45	18.69	21.57	99.95	0.01	0.3
2023	98	7.5	-1.45	21.54	9.92	147.82	18.71	21.54	99.89	0.02	0.41
2023	98	8.0	-7.91	73.31	37.2	165.56	19.15	21.49	99.55	0.1	0.44
2023	98	8.5	-12.82	156.44	76.49	222.79	20.0	21.43	91.8	1.91	0.54
2023	98	9.0	-13.49	152.76	116.81	490.46	21.57	21.43	77.0	5.91	0.57
2023	98	9.5	-14.16	276.85	157.12	448.88	21.87	21.51	71.9	7.35	0.63
2023	98	10.0	-17.37	261.36	128.7	491.32	22.21	21.65	71.3	7.66	0.57
2023	98	10.5	-22.7	300.99	179.01	697.72	22.75	21.78	69.9	8.31	0.63
2023	98	11.0	-20.66	321.26	229.32	788.09	23.23	21.93	66.49	9.52	0.52
2023	98	11.5	-19.32	375.44	279.63	625.46	23.21	22.08	66.99	9.36	0.71
2023	98	12.0	-17.99	429.61	264.28	646.89	23.72	22.21	66.93	9.68	0.56
2023	98	12.5	-16.65	413.9	234.6	692.53	23.84	22.28	68.02	9.42	0.58
2023	98	13.0	-10.83	144.34	101.23	446.14	23.78	22.42	68.98	9.11	0.43
2023	98	13.5	-14.91	217.16	147.1	565.77	23.98	22.5	71.36	8.51	0.63
2023	98	14.0	-14.03	176.01	142.69	629.06	24.06	22.5	72.13	8.32	0.58
2023	98	14.5	-14.84	197.32	153.54	467.33	24.2	22.55	71.02	8.72	0.63
2023	98	15.0	-14.97	276.46	94.47	534.72	24.21	22.57	70.27	8.96	0.77
2023	98	15.5	-8.74	104.83	103.31	505.18	24.32	22.57	68.47	9.56	0.56
2023	98	16.0	-9.25	143.97	80.49	369.68	24.21	22.57	69.2	9.28	0.51
2023	98	16.5	-6.1	117.98	57.68	263.6	23.9	22.5	71.22	8.51	0.41
2023	98	17.0	-2.94	61.09	3.95	159.49	23.46	22.52	73.57	7.61	0.32
2023	98	17.5	-1.67	28.07	6.72	73.85	22.71	22.48	80.6	5.34	0.23
2023	98	18.0	5.93	-4.94	-2.84	16.2	21.91	22.47	87.67	3.23	0.18
2023	98	18.5	9.98	-8.46	-8.47	0.37	21.06	22.4	94.19	1.45	0.24
2023	98	19.0	8.86	-11.25	-9.71	0.0	20.66	22.35	97.03	0.72	0.28
2023	98	19.5	13.03	-3.08	-10.95	0.0	20.36	22.3	98.81	0.28	0.24
2023	98	20.0	11.96	-6.18	-13.38	0.0	20.25	22.25	98.95	0.25	0.29
2023	98	20.5	9.28	14.25	-2.84	0.0	20.09	22.16	98.88	0.26	0.42
2023	98	21.0	11.25	7.75	7.7	0.0	19.84	22.1	98.98	0.23	0.41
2023	98	21.5	10.3	-9999	3.09	0.0	19.67	22.1	98.54	0.33	0.48
2023	98	22.0	13.41	-9999	6.69	0.0	19.43	22.04	97.49	0.56	0.58
2023	98	22.5	8.01	-9999	-11.6	0.0	19.04	22.0	96.96	0.67	0.51
2023	98	23.0	5.79	2.25	-7.68	0.0	18.91	21.93	97.08	0.64	0.36
2023	98	23.5	9.2	14.74	7.21	0.0	18.7	21.86	97.45	0.55	0.49
2023	99	0.0	5.43	-9999	-18.89	0.0	18.39	21.78	97.22	0.59	0.38
2023	99	0.5	5.38	-9999	-15.43	0.0	18.19	21.74	98.37	0.34	0.27
2023	99	1.0	5.33	-9999	-11.97	0.0	18.26	21.71	98.84	0.24	0.2
2023	99	1.5	6.19	3.6	-8.51	0.0	18.31	21.67	97.96	0.43	0.47
2023	99	2.0	3.15	2.37	-6.09	0.0	18.23	21.65	97.95	0.43	0.35
2023	99	2.5	4.1	1.47	-5.45	0.0	18.17	21.5	98.81	0.25	0.3
2023	99	3.0	3.36	0.25	-4.81	0.0	18.17	21.43	99.0	0.21	0.26
2023	99	3.5	3.57	-1.56	-2.36	0.0	18.34	21.41	98.29	0.36	0.21
2023	99	4.0	4.76	-3.36	-3.6	0.0	18.33	21.37	98.9	0.23	0.28
2023	99	4.5	3.72	-5.16	-5.97	0.0	18.28	21.37	99.1	0.19	0.27
2023	99	5.0	3.3	-2.87	-6.11	0.0	18.29	21.36	98.79	0.25	0.25
2023	99	5.5	5.2	-0.58	-6.15	0.13	18.3	21.27	98.71	0.27	0.37
2023	99	6.0	4.74	1.71	-1.83	4.5	18.2	21.2	99.27	0.15	0.33
2023	99	6.5	4.04	9.56	-0.3	19.48	18.2	21.17	99.42	0.12	0.33
2023	99	7.0	1.28	17.4	4.55	51.7	18.25	21.17	99.5	0.1	0.45
2023	99	7.5	-4.1	20.16	17.06	103.48	18.62	21.16	97.81	0.47	0.4
2023	99	8.0	-0.77	37.53	18.41	80.48	18.77	21.15	97.59	0.52	0.47
2023	99	8.5	-7.55	54.9	23.37	122.85	18.83	21.16	97.44	0.56	0.56
2023	99	9.0	-14.32	72.27	112.07	334.59	19.76	21.16	92.4	1.75	0.69
2023	99	9.5	-7.23	86.83	98.79	326.49	20.05	21.17	90.16	2.3	0.63
2023	99	10.0	-19.29	121.32	196.12	588.53	20.8	21.22	86.36	3.34	0.64
2023	99	10.5	-19.83	442.11	225.91	701.68	21.94	21.26	80.3	5.17	1.0
2023	99	11.0	-20.37	217.25	255.71	573.59	22.22	21.4	79.69	5.43	0.71
2023	99	11.5	-18.86	251.11	244.77	613.52	22.56	21.55	77.66	6.09	0.83
2023	99	12.0	-17.21	341.28	237.65	523.63	22.37	21.69	77.69	6.01	0.81
2023	99	12.5	-18.53	237.93	229.04	528.75	22.17	21.81	80.09	5.3	0.73
2023	99	13.0	-18.97	306.65	183.25	568.08	22.71	21.9	75.08	6.86	0.55
2023	99	13.5	-23.68	152.05	198.42	586.02	23.49	22.01	71.31	8.28	0.77
2023	99	14.0	-15.95	186.77	181.44	582.19	22.92	22.03	76.24	6.62	0.72
2023	99	14.5	-17.3	224.72	206.54	529.64	23.02	22.03	77.04	6.44	0.68
2023	99	15.0	-13.29	199.48	113.8	419.77	23.09	22.04	75.45	6.91	0.61
2023	99	15.5	-11.28	80.86	67.33	223.01	22.82	22.08	78.58	5.94	0.61
2023	99	16.0	-5.33	59.27	42.45	37.65	21.64	22.14	87.5	3.22	0.53
2023	99	16.5	0.62	37.69	17.56	85.17	21.41	22.16	89.41	2.69	0.36
2023	99	17.0	-0.15	49.66	18.93	116.86	21.47	22.1	87.96	3.07	0.37
2023	99	17.5	1.53	17.01	8.86	60.61	21.4	22.1	88.83	2.84	0.27
2023	99	18.0	6.98	11.94	-4.22	16.78	20.9	22.1	92.31	1.9	0.24
2023	99	18.5	13.94	10.97	-1.25	0.36	20.44	22.04	95.31	1.12	0.39
2023	99	19.0	8.22	1.82	1.72	0.0	20.23	22.0	97.1	0.69	0.23
2023	99	19.5	8.63	7.73	-9999	0.0	19.97	21.97	97.91	0.49	0.2
2023	99	20.0	10.61	1.85	-9999	0.0	19.63	21.94	98.73	0.29	0.26
2023	99	20.5	11.12	4.16	-9999	0.0	19.55	21.87	99.06	0.21	0.26
2023	99	21.0	5.87	4.71	-1.64	0.0	19.64	21.82	98.2	0.41	0.18
2023	99	21.5	16.76	5.27	1.01	0.0	19.54	21.77	98.52	0.34	0.22
2023	99	22.0	7.81	-3.66	1.37	0.0	19.51	21.69	98.85	0.26	0.38
2023	99	22.5	-1.13	-4.18	1.74	0.0	19.5	21.61	99.06	0.21	0.1
2023	99	23.0	-9999	-4.71	-9999	0.0	19.63	21.6	97.99	0.46	0.11
2023	99	23.5	-9999	-9999	-9999	0.0	19.62	21.56	97.81	0.5	0.1
2023	100	0.0	-9999	-9999	-9999	0.0	19.95	21.53	94.08	1.38	0.12
2023	100	0.5	-9999	-9999	-9999	0.0	20.26	21.53	90.88	2.16	0.12
2023	100	1.0	6.08	-9999	-8.77	0.0	20.12	21.53	91.84	1.92	0.23
2023	100	1.5	-0.33	15.55	-3.11	0.0	20.25	21.46	91.18	2.09	0.17
2023	100	2.0	-0.5	12.12	-9999	0.0	20.03	21.43	92.69	1.71	0.14
2023	100	2.5	-0.67	8.68	-9999	0.0	19.31	21.43	98.69	0.29	0.22
2023	100	3.0	-0.84	5.25	-9999	0.0	19.2	21.41	99.46	0.12	0.13
2023	100	3.5	-9999	3.87	-1.7	0.0	19.26	21.35	97.99	0.45	0.16
2023	100	4.0	-9999	2.49	-0.9	0.0	19.25	21.25	98.74	0.28	0.08
2023	100	4.5	-9999	9.04	-5.0	0.0	19.23	21.24	98.86	0.25	0.11
2023	100	5.0	-9999	7.06	5.62	0.0	19.18	21.23	99.07	0.21	0.16
2023	100	5.5	-9999	10.24	-1.4	0.13	19.07	21.23	99.12	0.19	0.22
2023	100	6.0	1.15	13.42	-6.22	8.44	19.17	21.23	96.82	0.7	0.17
2023	100	6.5	0.58	0.38	-0.32	38.24	19.33	21.21	94.24	1.29	0.07
2023	100	7.0	0.01	20.75	1.77	80.18	19.52	21.17	93.49	1.47	0.02
2023	100	7.5	-3.4	41.11	24.27	127.33	19.96	21.17	92.67	1.71	0.28
2023	100	8.0	-6.82	50.52	46.77	138.45	20.11	21.17	92.09	1.86	0.2
2023	100	8.5	-3.41	118.99	31.55	181.08	20.24	21.17	92.02	1.89	0.24
2023	100	9.0	-13.11	132.96	52.88	218.07	20.88	21.17	86.85	3.24	0.24
2023	100	9.5	-13.76	132.62	73.97	224.88	21.16	21.2	86.65	3.34	0.27
2023	100	10.0	-16.89	121.75	100.17	337.96	21.63	21.23	84.76	3.93	0.37
2023	100	10.5	-12.88	125.52	94.92	387.51	21.98	21.23	83.56	4.33	0.28
2023	100	11.0	-22.35	179.82	145.44	436.39	21.9	21.3	85.53	3.79	0.36
2023	100	11.5	-16.66	243.89	156.62	498.04	22.54	21.4	82.15	4.86	0.45
2023	100	12.0	-16.46	155.15	103.7	351.0	22.8	21.46	80.89	5.29	0.35
2023	100	12.5	-13.87	145.69	80.81	322.38	23.06	21.58	79.69	5.71	0.48
2023	100	13.0	-22.87	186.68	133.13	441.13	23.2	21.66	80.61	5.5	0.54
2023	100	13.5	-19.37	289.78	183.22	646.34	23.8	21.73	77.8	6.53	0.47
2023	100	14.0	-9.87	91.86	50.89	319.31	24.08	21.77	76.98	6.88	0.4
2023	100	14.5	-9.64	239.52	116.74	525.84	24.33	21.83	77.0	6.98	0.34
2023	100	15.0	-9.4	100.72	46.59	345.9	24.53	21.88	75.74	7.45	0.21
2023	100	15.5	-11.18	120.59	30.33	246.64	24.43	21.97	77.55	6.85	0.3
2023	100	16.0	-5.93	60.47	16.41	146.91	24.07	22.02	81.11	5.64	0.29
2023	100	16.5	-5.11	73.52	21.8	185.24	23.89	22.03	81.92	5.35	0.29
2023	100	17.0	-1.0	23.79	2.95	107.17	23.51	22.03	84.1	4.59	0.16
2023	100	17.5	3.13	13.68	-2.5	60.32	22.94	22.01	87.88	3.38	0.2
2023	100	18.0	4.55	6.03	-3.16	10.11	22.18	21.98	92.54	1.99	0.09
2023	100	18.5	8.9	-1.61	-5.9	0.41	21.6	22.01	96.38	0.93	0.14
2023	100	19.0	4.95	-1.23	-0.74	0.0	21.34	22.08	98.09	0.48	0.07
2023	100	19.5	7.24	1.67	-0.53	0.0	21.2	22.01	98.33	0.42	0.1
2023	100	20.0	14.2	2.54	4.58	0.0	21.08	22.0	98.77	0.31	0.17
2023	100	20.5	10.63	1.39	1.89	0.0	20.97	21.92	99.13	0.22	0.2
2023	100	21.0	12.69	11.8	-0.79	0.0	20.96	21.87	99.28	0.18	0.16
2023	100	21.5	14.41	11.28	-3.48	0.0	20.97	21.83	98.58	0.35	0.2
2023	100	22.0	0.56	-2.31	0.39	0.0	21.05	21.81	97.84	0.54	0.12
2023	100	22.5	3.56	-5.16	-0.89	0.0	21.11	21.74	97.75	0.56	0.15
2023	100	23.0	6.55	10.32	-2.17	0.0	20.96	21.73	99.24	0.19	0.24
2023	100	23.5	9.55	7.97	-5.07	0.0	20.86	21.73	99.22	0.19	0.31
2023	101	0.0	10.01	1.71	-1.0	0.0	20.84	21.71	99.26	0.18	0.19
2023	101	0.5	13.12	6.58	-1.86	0.0	20.73	21.67	99.52	0.12	0.26
2023	101	1.0	8.23	2.58	-2.72	0.0	20.71	21.67	99.67	0.08	0.22
2023	101	1.5	6.55	3.23	-9999	0.0	20.7	21.67	99.77	0.05	0.27
2023	101	2.0	6.39	1.3	-9999	0.0	20.75	21.67	99.83	0.04	0.21
2023	101	2.5	8.27	0.52	-9999	0.0	20.77	21.67	99.87	0.03	0.25
2023	101	3.0	10.69	4.6	-9999	0.0	20.74	21.67	99.89	0.03	0.3
2023	101	3.5	6.78	6.29	-20.05	0.0	20.68	21.65	99.91	0.02	0.2
2023	101	4.0	6.92	7.99	-13.06	0.0	20.59	21.59	99.94	0.01	0.33
2023	101	4.5	7.07	1.92	-6.07	0.0	20.38	21.57	99.95	0.01	0.29
2023	101	5.0	7.21	4.87	-15.0	0.0	20.15	21.57	99.98	0.0	0.17
2023	101	5.5	4.6	3.7	-4.34	0.37	20.17	21.57	99.98	0.0	0.16
2023	101	6.0	10.01	2.53	-5.89	9.29	20.12	21.52	99.97	0.01	0.18
2023	101	6.5	6.42	1.36	-10.57	45.16	20.05	21.5	99.99	0.0	0.24
2023	101	7.0	2.83	12.84	-14.33	104.92	20.25	21.5	99.9	0.02	0.2
2023	101	7.5	-2.05	24.32	-11.66	147.14	20.83	21.5	99.36	0.16	0.31
2023	101	8.0	-6.3	67.8	11.18	189.58	21.93	21.5	92.63	1.93	0.39
2023	101	8.5	-10.55	88.48	34.03	212.08	23.26	21.5	85.14	4.23	0.47
2023	101	9.0	-14.81	169.79	56.87	334.81	24.22	21.54	81.17	5.68	0.61
2023	101	9.5	-12.87	166.22	83.31	495.26	24.83	21.62	76.99	7.19	0.66
2023	101	10.0	-18.83	225.2	135.85	564.98	25.37	21.71	74.33	8.29	0.79
2023	101	10.5	-16.73	215.4	179.11	607.76	25.98	21.81	71.65	9.49	0.65
2023	101	11.0	-12.83	162.94	125.38	510.37	26.43	21.97	70.16	10.26	0.48
2023	101	11.5	-24.23	320.4	244.71	651.11	26.93	22.2	68.25	11.24	0.6
2023	101	12.0	-14.37	204.0	151.72	564.08	27.51	22.37	65.81	12.52	0.24
2023	101	12.5	-8.92	101.77	158.06	701.45	27.84	22.44	64.32	13.32	0.44
2023	101	13.0	-11.58	147.84	130.96	515.86	27.82	22.62	68.28	11.83	0.21
2023	101	13.5	-6.5	170.04	66.64	331.53	27.49	22.73	71.91	10.28	0.36
2023	101	14.0	-13.92	192.25	72.93	424.32	27.15	22.77	75.94	8.63	0.45
2023	101	14.5	-8.07	100.79	44.44	260.71	26.95	22.82	77.83	7.86	0.37
2023	101	15.0	-8.85	111.77	48.28	395.46	26.75	22.89	78.93	7.38	0.28
2023	101	15.5	-7.04	121.24	99.3	406.52	26.77	22.9	78.94	7.39	0.39
2023	101	16.0	-4.6	73.18	45.9	198.05	26.36	22.9	80.48	6.68	0.4
2023	101	16.5	3.87	18.51	-10.86	28.48	25.75	22.94	83.42	5.48	0.13
2023	101	17.0	3.19	2.97	-5.94	22.88	24.85	22.98	89.9	3.16	0.2
2023	101	17.5	0.72	-9999	-3.45	12.08	24.51	22.97	92.14	2.41	0.13
2023	101	18.0	3.06	-9999	-1.73	8.0	24.1	22.95	94.39	1.68	0.11
2023	101	18.5	3.74	-9999	-2.01	0.33	23.76	22.87	96.29	1.09	0.08
2023	101	19.0	10.77	8.68	-7.44	0.0	23.43	22.84	97.53	0.71	0.19
2023	101	19.5	5.93	3.31	-5.03	0.0	23.42	22.8	97.51	0.72	0.16
2023	101	20.0	1.1	-2.05	-2.62	0.0	23.3	22.78	98.43	0.45	0.1
2023	101	20.5	4.5	-0.58	-0.71	0.0	23.22	22.7	98.68	0.37	0.03
2023	101	21.0	7.95	0.88	-3.51	0.0	23.08	22.67	97.19	0.79	0.09
2023	101	21.5	3.16	0.37	-1.84	0.0	22.87	22.63	97.6	0.67	0.08
2023	101	22.0	5.55	-2.31	-3.22	0.0	22.56	22.63	98.01	0.54	0.06
2023	101	22.5	2.48	-1.0	-7.57	0.0	22.59	22.59	97.07	0.8	0.07
2023	101	23.0	-9999	2.56	-5.62	0.0	22.71	22.49	95.6	1.21	0.07
2023	101	23.5	-9999	6.12	-3.68	0.0	23.31	22.38	89.31	3.05	0.11
2023	102	0.0	-9999	9.33	-5.63	0.0	23.25	22.37	88.3	3.33	0.06
2023	102	0.5	-1.29	12.55	-7.59	0.0	23.56	22.36	83.74	4.71	0.11
2023	102	1.0	0.36	1.17	-1.95	0.0	23.57	22.29	84.0	4.64	0.06
2023	102	1.5	0.17	3.1	-3.86	0.0	23.07	22.27	86.23	3.87	0.11
2023	102	2.0	-0.01	2.49	-5.77	0.0	23.1	22.22	85.23	4.16	0.11
2023	102	2.5	4.91	1.88	-12.9	0.0	22.75	22.2	86.29	3.78	0.13
2023	102	3.0	3.88	2.92	-4.29	0.0	22.76	22.18	85.05	4.13	0.12
2023	102	3.5	2.84	2.5	-9.76	0.0	22.62	22.04	85.45	3.98	0.16
2023	102	4.0	3.86	2.86	-24.42	0.0	22.34	22.0	88.06	3.21	0.28
2023	102	4.5	0.42	1.94	-17.89	0.0	22.54	22.0	88.01	3.26	0.19
2023	102	5.0	2.7	1.01	-10.1	0.0	22.36	21.94	88.68	3.05	0.14
2023	102	5.5	3.42	-0.26	-10.73	0.42	22.18	21.93	89.06	2.92	0.16
2023	102	6.0	6.82	-4.04	-27.74	9.44	21.95	21.93	90.34	2.54	0.32
2023	102	6.5	5.52	7.16	-29.92	40.21	22.03	21.93	90.42	2.53	0.43
2023	102	7.0	0.23	18.35	-22.22	79.5	22.38	21.83	89.57	2.82	0.47
2023	102	7.5	-4.16	37.12	-7.9	130.33	22.84	21.72	88.79	3.11	0.49
2023	102	8.0	-8.56	85.54	30.34	209.62	23.3	21.7	88.11	3.39	0.6
2023	102	8.5	-9.34	94.37	38.35	211.44	24.34	21.72	84.88	4.59	0.4
2023	102	9.0	-15.0	123.79	78.48	283.15	25.04	21.8	81.94	5.72	0.39
2023	102	9.5	-13.74	68.77	151.27	430.02	26.01	21.89	73.74	8.81	0.46
2023	102	10.0	-15.28	289.16	196.81	583.07	26.76	22.04	70.61	10.3	0.59
2023	102	10.5	-16.82	247.41	149.13	674.88	26.93	22.15	68.9	11.01	0.32
2023	102	11.0	-22.31	312.05	186.54	732.06	27.4	22.3	67.8	11.72	0.57
2023	102	11.5	-17.74	263.28	215.93	713.24	27.57	22.48	67.03	12.12	0.55
2023	102	12.0	-18.52	291.14	165.41	635.7	27.56	22.73	69.05	11.37	0.65
2023	102	12.5	-16.36	295.15	196.53	629.29	27.68	22.9	69.26	11.37	0.54
2023	102	13.0	-18.79	259.34	178.22	677.29	27.53	22.98	70.43	10.84	0.66
2023	102	13.5	-14.47	249.75	161.97	696.39	27.68	23.16	71.21	10.65	0.65
2023	102	14.0	-12.54	232.18	85.0	525.55	27.6	23.26	71.36	10.55	0.6
2023	102	14.5	-12.08	182.37	93.76	489.99	27.47	23.28	72.53	10.04	0.61
2023	102	15.0	-8.18	146.06	63.9	412.41	27.19	23.36	74.42	9.19	0.57
2023	102	15.5	-4.9	98.2	6.54	199.84	26.69	23.45	75.48	8.56	0.6
2023	102	16.0	-4.12	114.16	0.53	143.21	26.32	23.45	77.13	7.81	0.54
2023	102	16.5	-3.33	68.24	-5.49	105.4	25.89	23.4	81.68	6.1	0.47
2023	102	17.0	2.92	13.52	-11.5	35.1	25.27	23.33	85.97	4.5	0.33
2023	102	17.5	5.44	-41.21	-5.26	6.42	24.59	23.35	92.43	2.33	0.18
2023	102	18.0	7.97	6.59	0.98	1.67	23.91	23.32	96.55	1.02	0.16
2023	102	18.5	7.77	5.28	2.68	0.15	23.44	23.29	97.79	0.63	0.07
2023	102	19.0	7.58	3.97	4.38	0.0	22.82	23.22	99.1	0.25	0.24
2023	102	19.5	7.85	2.66	6.08	0.0	22.31	23.2	99.52	0.13	0.27
2023	102	20.0	6.47	16.68	-6.45	0.0	22.03	23.11	99.68	0.08	0.24
2023	102	20.5	14.46	18.71	-1.75	0.0	21.85	23.07	99.78	0.06	0.36
2023	102	21.0	16.29	16.38	2.95	0.0	21.77	23.01	99.83	0.05	0.27
2023	102	21.5	14.47	15.14	-14.68	0.0	21.57	23.0	99.86	0.04	0.41
2023	102	22.0	13.44	12.79	2.39	0.0	21.5	23.0	99.87	0.03	0.17
2023	102	22.5	12.42	10.45	8.12	0.0	21.51	22.91	99.9	0.02	0.21
2023	102	23.0	12.34	6.79	3.89	0.0	21.5	22.9	99.9	0.03	0.18
2023	102	23.5	9.46	7.61	6.76	0.0	21.49	22.83	99.94	0.02	0.18
2023	103	0.0	8.77	8.43	0.12	0.0	21.4	22.71	99.94	0.01	0.17
2023	103	0.5	8.08	9.25	-6.53	0.0	21.2	22.64	99.91	0.02	0.16
2023	103	1.0	10.52	5.14	-2.52	0.0	21.12	22.63	99.78	0.05	0.14
2023	103	1.5	8.47	7.2	-0.3	0.0	20.99	22.6	99.67	0.08	0.12
2023	103	2.0	-1.84	2.3	-0.74	0.0	20.84	22.57	99.19	0.2	0.09
2023	103	2.5	1.88	2.92	-30.16	0.0	20.85	22.56	98.56	0.35	0.25
2023	103	3.0	5.6	3.53	-15.18	0.0	20.87	22.5	98.84	0.28	0.08
2023	103	3.5	1.23	1.33	-0.2	0.0	20.77	22.5	98.77	0.3	0.07
2023	103	4.0	-9999	-1.12	0.48	0.0	20.68	22.5	98.28	0.42	0.02
2023	103	4.5	-9999	0.89	-2.86	0.0	20.74	22.42	98.15	0.45	0.08
2023	103	5.0	-9999	-0.35	-1.37	0.0	20.63	22.28	98.9	0.27	0.06
2023	103	5.5	8.86	-1.6	-8.55	0.62	20.28	22.24	99.51	0.12	0.09
2023	103	6.0	4.58	-2.84	-3.31	12.11	20.3	22.2	99.66	0.08	0.12
2023	103	6.5	7.48	-4.06	0.0	48.02	20.16	22.2	99.59	0.1	0.14
2023	103	7.0	3.7	6.19	3.31	92.17	20.24	22.17	99.54	0.11	0.18
2023	103	7.5	-0.08	27.83	6.63	119.53	20.39	22.11	99.55	0.11	0.25
2023	103	8.0	-3.85	50.83	27.73	176.08	20.51	22.03	99.49	0.12	0.32
2023	103	8.5	-9.09	31.24	55.96	223.53	21.17	22.0	97.66	0.59	0.15
2023	103	9.0	-13.85	140.77	121.64	263.82	22.92	22.04	89.36	2.97	0.3
2023	103	9.5	-18.6	248.85	139.53	535.67	24.33	22.09	80.55	5.9	0.29
2023	103	10.0	-8.33	178.78	130.77	538.13	25.21	22.23	77.94	7.06	0.28
2023	103	10.5	-11.74	108.71	144.36	239.24	25.34	22.4	76.84	7.46	0.21
2023	103	11.0	-15.15	140.56	157.95	522.71	25.65	22.53	75.68	7.99	0.37
2023	103	11.5	-19.14	289.18	171.54	601.83	26.31	22.63	73.64	9.0	0.32
2023	103	12.0	-22.34	362.21	300.56	803.47	26.82	22.69	72.67	9.61	0.43
2023	103	12.5	-16.33	260.43	97.07	460.6	26.73	22.84	72.15	9.75	0.33
2023	103	13.0	-19.88	287.95	174.12	700.87	27.03	22.99	70.69	10.44	0.42
2023	103	13.5	-12.34	216.13	82.14	520.66	26.94	23.1	71.53	10.09	0.4
